date,station,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
2016-01-17,Admiralty,20.8,8.2,14.4,19.4,26.7,31.2,23.8,6.5,38.9
2016-01-18,Admiralty,14,13.8,14,14,27.9,34.4,25,6.1,26.3
2016-01-19,Admiralty,0,0,0,0,28.2,31.5,26.1,10.8,35.3
2016-01-20,Admiralty,0.4,0.4,0.4,0.4,28.2,31.5,26,7.9,31.7
2016-01-21,Admiralty,0.4,0.4,0.4,0.4,27.9,30.3,26.5,10.4,32.8
2016-01-22,Admiralty,28.2,13.8,19.6,21.8,27.6,31.4,26.1,8.3,33.5
2016-01-23,Admiralty,6.6,6.2,6.4,6.4,27.8,32.3,25.7,11.5,43.6
2016-01-24,Admiralty,0,0,0,0,28.4,31.9,26,15.8,51.8
2016-01-25,Admiralty,5,5,5,5,27.4,31.3,25.3,14,64.4
2016-01-26,Admiralty,7.4,6.6,6.6,6.6,27.1,29.5,25.1,11.9,40.7
2016-01-27,Admiralty,0.2,0.2,0.2,0.2,28.2,31.4,25.7,13,40.7
2016-01-28,Admiralty,5.4,3.2,4.6,5,27.6,32.6,25,9.7,30.2
2016-01-29,Admiralty,0,0,0,0,27.7,31.5,25,10.1,39.6
2016-01-30,Admiralty,0,0,0,0,28.4,33,25.9,11.5,33.8
2016-01-31,Admiralty,7.6,5.8,5.8,6.8,28,31.8,25.9,10.4,38.5
2016-02-01,Admiralty,0,0,0,0,28.5,32.4,25.7,14,43.2
2016-02-02,Admiralty,6.6,3.8,4.8,6.4,27.4,30.8,24.3,11.5,40.7
2016-02-03,Admiralty,0,0,0,0,28.2,32.6,25.6,10.1,36.7
2016-02-04,Admiralty,4.2,2.2,2.8,4.2,27.4,30.5,26,8.6,27
2016-02-05,Admiralty,3,2,2,2.8,27.6,31.6,25.7,6.8,25.2
2016-02-06,Admiralty,2.6,1.2,1.2,1.2,28,31.4,26.1,14.8,44.6
2016-02-07,Admiralty,33.6,19.4,24.2,27.4,26.4,28.1,24,18,56.2
2016-02-08,Admiralty,0,0,0,0,26.8,28.3,25.9,16.6,52.2
2016-02-09,Admiralty,0,0,0,0,26.5,28.5,25.2,9.7,27.7
2016-02-10,Admiralty,7.6,2.8,5,7.6,26.2,28,24.7,12.2,35.3
2016-02-11,Admiralty,0,0,0,0,26.9,29.7,24.9,11.2,28.8
2016-02-12,Admiralty,6.2,6.2,6.2,6.2,27.2,31.7,23.6,10.4,40.3
2016-02-13,Admiralty,0.2,0.2,0.2,0.2,28.1,31.8,26.1,14,40.3
2016-02-14,Admiralty,41.2,15.4,24.4,36.4,27.1,32.6,24.8,9.4,42.5
2016-02-15,Admiralty,0,0,0,0,28.3,32.2,25.6,11.9,34.9
2016-02-16,Admiralty,0,0,0,0,28,31.4,26.1,16.2,52.2
2016-02-17,Admiralty,0,0,0,0,27.6,30.9,25.3,14.8,50.4
2016-02-18,Admiralty,0,0,0,0,27.3,30.8,24.6,10.4,45.7
2016-02-19,Admiralty,69,15.2,27.8,41.6,24.7,26.7,23.5,7.2,32.8
2016-02-20,Admiralty,1.4,1.2,1.2,1.4,26.1,28.4,24.2,10.4,38.2
2016-02-21,Admiralty,0,0,0,0,27.1,31.5,24.6,12.6,42.5
2016-02-22,Admiralty,0,0,0,0,27.5,31.3,24.9,13,38.5
2016-02-23,Admiralty,0,0,0,0,27.4,30.7,25.2,12.6,36.7
2016-02-24,Admiralty,13.4,8.2,8.4,9.6,25.7,29.1,24,11.2,34.9
2016-02-25,Admiralty,0.2,0.2,0.2,0.2,27.3,31,24.8,18,58
2016-02-26,Admiralty,0,0,0,0,27.6,31.1,25.1,15.1,43.2
2016-02-27,Admiralty,0,0,0,0,27.8,31.9,25.1,13.7,43.2
2016-02-28,Admiralty,0,0,0,0,27.9,31.4,25.7,15.8,46.8
2016-02-29,Admiralty,0.2,0.2,0.2,0.2,28.1,31.4,26.1,16.9,47.2
2016-03-01,Admiralty,0,0,0,0,27.9,31.8,25.7,16.2,44.3
2016-03-02,Admiralty,0,0,0,0,27.8,31.1,25.5,17.3,48.6
2016-03-03,Admiralty,0,0,0,0,27.8,32,25.6,16.2,52.9
2016-03-04,Admiralty,0.6,0.4,0.4,0.4,27.6,30.7,25.8,13.3,37.1
2016-03-05,Admiralty,0,0,0,0,28.1,32.3,25.8,12.2,39.2
2016-03-06,Admiralty,0,0,0,0,28.6,33,26.5,14,38.5
2016-03-07,Admiralty,9.4,7,8.4,9.2,27.8,31.6,26,12.6,37.1
2016-03-08,Admiralty,8.2,3.6,4.2,4.6,27.5,31.7,25.4,8.6,31.3
2016-03-09,Admiralty,0,0,0,0,28.9,33.2,26.3,11.2,31
2016-03-10,Admiralty,4,1.6,2.2,2.4,28,34.1,26.3,7.6,26.6
2016-03-11,Admiralty,0,0,0,0,28.8,33.8,26.2,12.2,37.4
2016-03-12,Admiralty,0,0,0,0,28.5,32.2,25.7,12.2,34.6
2016-03-13,Admiralty,2.2,1,1.2,1.8,28.2,32.9,25.2,10.4,35.6
2016-03-14,Admiralty,0.4,0.4,0.4,0.4,28.6,33.9,26.3,9.4,36.4
2016-03-15,Admiralty,0,0,0,0,28.6,32.6,26.2,10.8,34.9
2016-03-16,Admiralty,0,0,0,0,28.4,34,25.1,8.6,26.6
2016-03-17,Admiralty,0,0,0,0,28.6,34.4,25.5,11.5,31.7
2016-03-18,Admiralty,0,0,0,0,28.7,33.9,25.9,10.4,32.4
2016-03-19,Admiralty,0,0,0,0,28.6,33.7,25.6,11.9,33.1
2016-03-20,Admiralty,0.4,0.4,0.4,0.4,28.5,32.5,26.2,9.4,27
2016-03-21,Admiralty,16,6.4,9.6,16,28.4,35,24.3,8.6,39.2
2016-03-22,Admiralty,0.2,0.2,0.2,0.2,28.2,31.6,26.8,8.6,41.8
2016-03-23,Admiralty,0,0,0,0,28.8,33.5,26,9,31.3
2016-03-24,Admiralty,0,0,0,0,29,33,26.7,11.9,32.4
2016-03-25,Admiralty,13.4,8.2,13,13.4,28,34.5,24.3,7.9,40.7
2016-03-26,Admiralty,0,0,0,0,28.4,31.5,26,13.3,40.7
2016-03-27,Admiralty,0,0,0,0,28.7,32.4,26.7,14,44.3
2016-03-28,Admiralty,0,0,0,0,28.9,32.5,26.6,16.6,44.3
2016-03-29,Admiralty,0,0,0,0,28.7,32.5,26.3,13.7,42.5
2016-03-30,Admiralty,0,0,0,0,28.6,32.9,26,14.4,37.8
2016-03-31,Admiralty,0,0,0,0,28.7,32.6,26.1,13.3,33.8
2016-04-01,Admiralty,0,0,0,0,29.1,33.9,26.4,13.3,38.5
2016-04-02,Admiralty,0,0,0,0,29.2,33.9,26.1,13,41.4
2016-04-03,Admiralty,5.2,3.8,4.4,5.2,28.4,33.2,25.2,9,28.1
2016-04-04,Admiralty,0.2,0.2,0.2,0.2,29.1,33,26.8,11.2,36.4
2016-04-05,Admiralty,0,0,0,0,28.7,32,26.7,10.4,33.8
2016-04-06,Admiralty,0,0,0,0,29.2,34,26.2,10.1,32.4
2016-04-07,Admiralty,0,0,0,0,29.1,34.7,25.6,8.6,30.6
2016-04-08,Admiralty,0,0,0,0,29.5,35.3,26.5,9.7,28.8
2016-04-09,Admiralty,14,8.2,9.6,13.8,27.9,32.9,25.3,7.2,33.1
2016-04-10,Admiralty,0,0,0,0,29.1,35.2,25.2,9.7,31.3
2016-04-11,Admiralty,0,0,0,0,29.6,33.6,27.2,7.6,31
2016-04-12,Admiralty,0.6,0.4,0.4,0.4,29.7,34,27,8.3,36
2016-04-13,Admiralty,0,0,0,0,29.7,34.3,25.9,8.3,42.1
2016-04-14,Admiralty,0,0,0,0,29.8,33.1,27.7,6.1,24.1
2016-04-15,Admiralty,2.4,1.2,2,2.2,29.1,32.2,26.3,5.8,23.8
2016-04-16,Admiralty,28,25,27.6,28,29.4,36.3,25.8,6.5,32.8
2016-04-17,Admiralty,11,10.6,11,11,29.3,34.7,25.2,8.3,43.6
2016-04-18,Admiralty,0.2,0.2,0.2,0.2,29.8,35.1,26.2,7.9,26.3
2016-04-19,Admiralty,0,0,0,0,30.2,33.8,27.2,13,36
2016-04-20,Admiralty,0,0,0,0,29.4,34.2,27.4,8.3,31.3
2016-04-21,Admiralty,0,0,0,0,29.9,33.8,27,11.9,33.5
2016-04-22,Admiralty,0,0,0,0,29.2,33.7,27.4,8.3,31.7
2016-04-23,Admiralty,1,1,1,1,28.7,32.1,27.3,7.2,33.8
2016-04-24,Admiralty,1.4,1.2,1.2,1.4,29.2,33,26.7,5,23.8
2016-04-25,Admiralty,16.4,8.6,13.4,16.4,28.5,33.2,24,5.4,33.8
2016-04-26,Admiralty,2.6,2.4,2.6,2.6,28.6,33.4,26.6,5,33.8
2016-04-27,Admiralty,3.6,2.6,3,3.4,28.3,34.3,26.3,5.4,32.4
2016-04-28,Admiralty,19.6,14,18.8,19.6,28.2,33.4,25.5,6.1,31.3
2016-04-29,Admiralty,9,7.6,8.8,8.8,28,34.4,25.2,5.4,28.1
2016-04-30,Admiralty,1.2,1,1.2,1.2,27.9,35.5,25.2,5.8,40.3
2016-05-01,Admiralty,1.4,1,1,1.4,29.2,33.7,25.6,6.8,27.4
2016-05-02,Admiralty,7.4,7.2,7.2,7.2,28.3,32.8,26,6.1,33.1
2016-05-03,Admiralty,0,0,0,0,29.7,34.9,25.5,6.8,28.8
2016-05-04,Admiralty,0,0,0,0,30.3,34.6,26.9,10.1,29.5
2016-05-05,Admiralty,15.8,14.4,14.4,15.8,28.9,34,25,6.5,43.2
2016-05-06,Admiralty,0,0,0,0,28.9,35.5,26.6,6.1,41
2016-05-07,Admiralty,4.2,3.4,3.4,4.2,28.4,34.3,25.8,5.4,37.8
2016-05-08,Admiralty,0,0,0,0,28.8,33.5,26,5.4,22.7
2016-05-09,Admiralty,0,0,0,0,29.1,33.7,26,6.5,50.8
2016-05-10,Admiralty,0,0,0,0,29.6,34.2,26.7,7.6,29.5
2016-05-11,Admiralty,29.2,21.6,25,29.2,28.6,34.6,24.5,5.8,50.8
2016-05-12,Admiralty,0.2,0.2,0.2,0.2,28.3,33,26.6,5.4,25.6
2016-05-13,Admiralty,3.2,2.8,3,3.2,28,31.1,25.3,5.8,35.3
2016-05-14,Admiralty,16.2,11.2,14.4,16.2,27.3,32.8,24.6,5,25.6
2016-05-15,Admiralty,6.6,5.2,5.2,6.4,28.1,34.4,26,5.8,25.9
2016-05-16,Admiralty,2.4,1.6,1.6,2.4,28,32.5,25.5,7.2,39.6
2016-05-17,Admiralty,3.2,3,3.2,3.2,28.6,34.5,26.6,5.4,32
2016-05-18,Admiralty,51,27,30.2,31.6,27.2,31.2,24.8,6.5,34.9
2016-05-19,Admiralty,2.8,2.6,2.8,2.8,28,32.5,25.5,5.8,22
2016-05-20,Admiralty,0.2,0.2,0.2,0.2,29.2,32.7,26.8,5.4,21.2
2016-05-21,Admiralty,0.2,0.2,0.2,0.2,28.2,30.7,25,10.1,40
2016-05-22,Admiralty,18.6,12.6,14.6,17.2,28.2,33.7,24.6,8.3,58
2016-05-23,Admiralty,0,0,0,0,29.8,35.5,25.5,5.8,28.8
2016-05-24,Admiralty,2.2,2.2,2.2,2.2,29.6,32.4,26.3,6.8,39.6
2016-05-25,Admiralty,20,16.4,19.8,20,29.8,35,25.1,6.1,33.1
2016-05-26,Admiralty,2.4,2.2,2.2,2.2,28.6,31.8,26.2,6.8,32.8
2016-05-27,Admiralty,0,0,0,0,30,33.1,27.9,6.5,30.6
2016-05-28,Admiralty,23.6,18.2,20.2,20.8,28.6,32.5,23.7,5.8,48.2
2016-05-29,Admiralty,0,0,0,0,29.8,33.9,26.8,6.1,22
2016-05-30,Admiralty,0.2,0.2,0.2,0.2,28.4,33.2,25.5,7.2,47.2
2016-05-31,Admiralty,0,0,0,0,28.9,33.5,25.5,7.2,31.3
2016-11-01,Admiralty,20.2,12.6,14.4,16.8,27.2,31.3,23.8,6.8,41.8
2016-11-02,Admiralty,23.4,18.6,23,23.2,27.4,30.8,22.1,7.9,58
2016-11-03,Admiralty,13.8,6.2,11.6,13.8,27.2,30.3,24.6,9,28.8
2016-11-04,Admiralty,0.8,0.6,0.8,0.8,27.7,30.4,25.8,6.5,24.8
2016-11-05,Admiralty,2.4,0.8,1,1.6,26.7,28,25.5,7.2,29.2
2016-11-06,Admiralty,1,0.8,1,1,28.1,31.7,25,8.6,28.1
2016-11-07,Admiralty,1.4,0.6,1.2,1.4,26.8,29,25.5,6.5,30.6
2016-11-08,Admiralty,0,0,0,0,28.9,34,25.2,6.1,21.6
2016-11-09,Admiralty,1.4,1.2,1.4,1.4,28.3,31.5,24.5,7.6,31
2016-11-10,Admiralty,2.8,2,2.8,2.8,27.5,31.7,24.9,7.2,32.8
2016-11-11,Admiralty,8.8,7.4,8.6,8.6,26.2,30.9,24.6,5,40.7
2016-11-12,Admiralty,10.8,7.6,10.6,10.6,26.9,32.9,24.4,5.8,33.5
2016-11-13,Admiralty,4.6,4.2,4.6,4.6,27.2,32,25.2,6.5,33.5
2016-11-14,Admiralty,32.2,12.8,18.4,24.6,25,26.5,23.3,6.8,41.8
2016-11-15,Admiralty,1.4,1.4,1.4,1.4,27,32,24.2,7.6,37.1
2016-11-16,Admiralty,0.4,0.4,0.4,0.4,26.8,29.9,23.9,6.5,49.7
2016-11-17,Admiralty,0.2,0.2,0.2,0.2,na,32.9,25.2,6.1,22.7
2016-11-18,Admiralty,15.4,6.2,8.6,9,26.9,33.3,24.3,5.8,32
2016-11-19,Admiralty,0.4,0.2,0.2,0.2,27.6,31.6,25.3,5.4,21.6
2016-11-20,Admiralty,0,0,0,0,na,31.9,25.7,5.8,26.3
2016-11-21,Admiralty,1.6,1.6,1.6,1.6,27.8,30.6,25.5,9,31.3
2016-11-22,Admiralty,1,1,1,1,27.6,29.1,25.3,5,29.9
2016-11-23,Admiralty,6.2,4.4,5.4,6,na,31.2,24.5,6.1,33.1
2016-11-24,Admiralty,0,0,0,0,27.4,32.7,25.3,7.2,34.9
2016-11-25,Admiralty,8.6,4.4,6.6,8.2,27.5,33.6,24.8,6.1,36.4
2016-11-26,Admiralty,1.4,0.6,1,1.2,27.2,31.2,25.5,5.4,28.4
2016-11-27,Admiralty,0.2,0.2,0.2,0.2,27.1,29.7,24.6,9.7,32.4
2016-11-28,Admiralty,0,0,0,0,27.3,29.6,25.7,9.7,33.5
2016-11-29,Admiralty,0.2,0.2,0.2,0.2,26,27.7,24.6,9,32.4
2016-11-30,Admiralty,0,0,0,0,27.7,30.9,24.6,10.8,35.3
2016-12-01,Admiralty,13.2,3.4,4.8,7.2,25.4,27.3,24.4,7.9,24.5
2016-12-02,Admiralty,0.8,0.6,0.6,0.8,27,31.3,24.3,8.6,32
2016-12-03,Admiralty,0,0,0,0,na,29.9,25.8,5.4,21.2
2016-12-04,Admiralty,0,0,0,0,29.2,34.1,25.7,6.8,25.9
2016-12-05,Admiralty,10.2,7.8,8.4,10.2,28.7,33.7,23.3,8.6,27.7
2016-12-06,Admiralty,0.2,0.2,0.2,0.2,28.4,34.2,23.6,6.8,33.8
2016-12-07,Admiralty,1.4,1.4,1.4,1.4,28.1,32.7,26.3,9,28.8
2016-12-08,Admiralty,1.4,1.4,1.4,1.4,28.3,32,25.8,8.3,27.7
2016-12-09,Admiralty,6.4,3.4,5.8,6.2,26.8,30.5,25.2,7.2,38.9
2016-12-10,Admiralty,10.6,10.2,10.4,10.4,27.2,29.8,24.3,7.9,32.8
2016-12-11,Admiralty,2.6,1.4,1.4,1.4,25.5,29,23.6,9.4,44.6
2016-12-12,Admiralty,0,0,0,0,27.9,30.9,25.1,12.6,40.7
2016-12-13,Admiralty,1.2,1.2,1.2,1.2,27.6,31.4,24.3,9,37.4
2016-12-14,Admiralty,0.2,0.2,0.2,0.2,27.9,32.3,25.2,7.6,33.8
2016-12-15,Admiralty,0,0,0,0,28.5,31.9,26.1,8.3,33.5
2016-12-16,Admiralty,0,0,0,0,28.6,32.8,26.1,8.6,29.5
2016-12-17,Admiralty,1.8,1.6,1.6,1.6,26.8,31.8,24.6,9,36.7
2016-12-18,Admiralty,15.4,12.4,14.4,15.2,26.6,31,22.8,7.9,37.4
2016-12-19,Admiralty,0.8,0.4,0.6,0.6,27.5,31.7,25,10.8,36.7
2016-12-20,Admiralty,0,0,0,0,28,31.8,25.2,14.8,46.1
2016-12-21,Admiralty,3.4,3.2,3.2,3.2,28.1,31.8,25.6,10.4,38.2
2016-12-22,Admiralty,15.6,6.4,11.6,14.2,26.6,32.3,23.7,6.5,34.2
2016-12-23,Admiralty,50,29.4,47,49.8,26.9,31.5,22.8,7.2,30.6
2016-12-24,Admiralty,16.8,11.6,13.2,14.4,26.3,32.5,23.7,9,37.8
2016-12-25,Admiralty,28.8,20.4,25,27.2,26.4,31.9,23,10.1,39.6
2016-12-26,Admiralty,0,0,0,0,26.3,30,23.9,10.1,28.4
2016-12-27,Admiralty,1,0.8,0.8,1,25.7,29,24,10.1,41.8
2016-12-28,Admiralty,3.6,0.8,1.4,1.6,25.2,27.6,23.2,11.5,40
2016-12-29,Admiralty,0,0,0,0,27.2,30.6,25.1,9.7,34.2
2016-12-30,Admiralty,0.6,0.6,0.6,0.6,26.8,32,24.9,12.2,46.8
2016-12-31,Admiralty,0,0,0,0,26.5,29.6,24.5,7.9,40.7
2017-02-01,Admiralty,0,0,0,0,na,30.6,24.7,10.1,30.2
2017-02-02,Admiralty,0.2,0.2,0.2,0.2,27.3,31.1,25.3,6.5,24.1
2017-02-03,Admiralty,25.6,15.8,20.8,20.8,27.4,33.1,23.4,9.7,43.6
2017-02-04,Admiralty,14.4,10.6,11.4,14.4,26.8,32,23.7,8.6,44.3
2017-02-05,Admiralty,0,0,0,0,27.3,32.6,24.9,9.7,27.4
2017-02-06,Admiralty,0,0,0,0,27.6,33.4,25.1,9.4,33.1
2017-02-07,Admiralty,22.2,10,11.6,15.2,26,30.5,23.2,8.3,33.1
2017-02-08,Admiralty,18.4,14.8,16,16.4,26.6,32,24.1,7.2,31.3
2017-02-09,Admiralty,0,0,0,0,na,30.9,25.3,9,28.1
2017-02-10,Admiralty,0,0,0,0,27.4,31.4,25,14.8,38.9
2017-02-11,Admiralty,0.6,0.4,0.4,0.6,na,30.7,25,17.3,49
2017-02-12,Admiralty,2.4,1.4,1.4,1.4,26.1,29.2,24.3,16.2,59.4
2017-02-13,Admiralty,1.4,0.8,0.8,0.8,26,29,23.8,14.8,57.2
2017-02-14,Admiralty,2,1,1,1.2,26.1,29.2,23.3,18.7,56.2
2017-02-15,Admiralty,5.4,2.6,2.6,2.6,25.1,28.7,22.6,14.8,44.6
2017-02-16,Admiralty,0,0,0,0,26.2,29.4,24.2,15.1,44.3
2017-02-17,Admiralty,0,0,0,0,26.8,30.5,24.4,14,42.1
2017-02-18,Admiralty,0,0,0,0,26.7,30.6,24.6,15.5,40.7
2017-02-19,Admiralty,0.8,0.8,0.8,0.8,27.2,30.6,25,13.7,39.6
2017-02-20,Admiralty,0,0,0,0,27.3,31.2,25.1,13,41
2017-02-21,Admiralty,7.4,4.4,4.4,7.4,26.7,31.5,24.8,8.6,28.1
2017-02-22,Admiralty,0,0,0,0,na,31.2,25.3,10.1,38.9
2017-02-23,Admiralty,20.8,15.8,19,20.8,26.6,32.4,23.6,7.2,32
2017-02-24,Admiralty,19.8,8.8,13.2,14.2,24.7,27.4,23.6,6.8,37.4
2017-02-25,Admiralty,0,0,0,0,26.6,31.5,23.6,8.3,37.1
2017-02-26,Admiralty,0,0,0,0,27.5,31.4,25.2,10.8,38.5
2017-02-27,Admiralty,0,0,0,0,27.2,30.2,25.3,14.4,50
2017-02-28,Admiralty,12.4,9.2,9.2,9.2,na,29.1,24.2,11.9,54.4
2017-03-01,Admiralty,29.6,10.2,11.2,11.2,24.8,27.4,23.3,9.4,38.2
2017-03-02,Admiralty,0.2,0.2,0.2,0.2,na,29.9,24.4,13.7,46.1
2017-03-03,Admiralty,6.8,2.2,3,4,25.7,27.9,23.7,11.5,47.2
2017-03-04,Admiralty,29.6,14.6,14.6,14.6,25.3,28.1,23.5,7.6,31.3
2017-03-05,Admiralty,0.8,0.8,0.8,0.8,26.8,30.6,24.3,9.7,30.2
2017-03-06,Admiralty,4,3.6,3.6,3.6,26.9,32.3,24.5,8.3,31.7
2017-03-07,Admiralty,10.4,8.2,10.4,10.4,27.1,32.7,24.7,7.2,28.1
2017-03-08,Admiralty,0.2,0.2,0.2,0.2,27.1,31,24.5,13.3,38.9
2017-03-09,Admiralty,0,0,0,0,27.1,31.4,24.5,14.8,36
2017-03-10,Admiralty,0,0,0,0,26.9,30.5,24.4,14.4,34.6
2017-03-11,Admiralty,0,0,0,0,27.2,31.8,24.8,11.5,47.5
2017-03-12,Admiralty,41.8,32.6,39.8,41.6,26.5,30.4,23.4,6.8,25.9
2017-03-13,Admiralty,0,0,0,0,28.2,34.4,25.2,7.6,26.3
2017-03-14,Admiralty,4.4,4.4,4.4,4.4,27,30.7,23.7,8.3,35.6
2017-03-15,Admiralty,0,0,0,0,29.2,34.8,25.5,6.8,26.6
2017-03-16,Admiralty,20.4,9.8,10.8,13,na,32.7,23.4,10.4,30.6
2017-03-17,Admiralty,2.2,2.2,2.2,2.2,26.7,32.6,24.2,6.8,36.7
2017-03-18,Admiralty,0,0,0,0,na,31.9,25.1,6.8,24.8
2017-03-19,Admiralty,24,23.2,24,24,27.8,34,23.9,6.5,40.3
2017-03-20,Admiralty,13,5,5,5.8,na,29.1,24.1,6.8,34.2
2017-03-21,Admiralty,0,0,0,0,28.1,34,25.1,8.3,34.2
2017-03-22,Admiralty,5.4,5,5.4,5.4,27.5,33.4,24.5,9,58.3
2017-03-23,Admiralty,0,0,0,0,28.6,33.5,25.7,10.8,34.2
2017-03-24,Admiralty,2.4,2.4,2.4,2.4,28.5,32.7,26.4,8.3,25.2
2017-03-25,Admiralty,46.4,21.2,33.6,40.8,27.1,32.9,23.8,7.6,41
2017-03-26,Admiralty,0,0,0,0,28.6,33.4,25.5,10.8,39.6
2017-03-27,Admiralty,0,0,0,0,28.6,31.7,26.1,10.1,31.7
2017-03-28,Admiralty,2.8,1.6,2.2,2.2,26.2,28.7,24.2,7.6,29.2
2017-03-29,Admiralty,9.2,9,9,9,26.5,31.6,25.1,4.7,26.6
2017-03-30,Admiralty,7.2,2.4,2.8,3.4,25.3,30.7,23.7,6.1,37.8
2017-03-31,Admiralty,0.6,0.6,0.6,0.6,27.2,33.2,24.9,4.7,21.6
2017-04-01,Admiralty,5.2,4,4.8,5.2,26.7,31.7,24.5,5.8,31.7
2017-04-02,Admiralty,0,0,0,0,27.4,31.6,25,8.3,32
2017-04-03,Admiralty,1.6,0.8,1,1,26.9,28.7,24.8,6.8,25.6
2017-04-04,Admiralty,11.2,9.6,11,11.2,28.2,31.9,23.3,8.6,39.6
2017-04-05,Admiralty,0,0,0,0,28.4,31.6,25.4,10.1,36
2017-04-06,Admiralty,3.2,3.2,3.2,3.2,28.6,32.5,26.8,7.6,27.7
2017-04-07,Admiralty,3.6,1.2,1.8,2.8,27.7,33,23.9,8.3,48.6
2017-04-08,Admiralty,9,7,7.4,8.2,26.8,28.9,24.4,6.1,36.7
2017-04-09,Admiralty,0,0,0,0,27.6,34.5,24.9,5.8,26.3
2017-04-10,Admiralty,0,0,0,0,28,32.4,25.3,6.1,25.9
2017-04-11,Admiralty,0,0,0,0,28.6,33.3,25.8,7.2,31.3
2017-04-12,Admiralty,0.2,0.2,0.2,0.2,28.5,31.8,25.5,5.4,22
2017-04-13,Admiralty,35.2,16.4,28.4,29.8,26.8,30.6,23.3,5.8,33.1
2017-04-14,Admiralty,0.8,0.6,0.6,0.6,26.9,31.6,24.5,6.5,27.4
2017-04-15,Admiralty,0.2,0.2,0.2,0.2,27.9,31.8,25.5,8.6,40
2017-04-16,Admiralty,0.2,0.2,0.2,0.2,28.1,34.5,25.3,6.1,28.8
2017-04-17,Admiralty,4.8,3.8,4.8,4.8,28.3,32.2,23.8,7.6,53.6
2017-04-18,Admiralty,39.8,15.4,24,34.6,26.7,32.5,24,6.8,30.2
2017-04-19,Admiralty,10.8,8.4,10.4,10.6,27.5,33.8,24.1,5,31.3
2017-04-20,Admiralty,2,2,2,2,27.7,32.5,25.4,5,33.8
2017-04-21,Admiralty,14.8,10.2,11.6,12.6,27.4,31.5,23.6,7.9,38.9
2017-04-22,Admiralty,0,0,0,0,27.9,30.2,25.3,6.5,26.6
2017-04-23,Admiralty,0,0,0,0,28.1,32,26,5.4,23.4
2017-04-24,Admiralty,15.8,9.6,11.8,14.8,26.7,32.3,24.5,5.8,28.1
2017-04-25,Admiralty,10.4,10,10.4,10.4,26.5,32,24.8,5,26.3
2017-04-26,Admiralty,41.6,32.6,41.2,41.4,27.1,30.7,24.3,6.1,27
2017-04-27,Admiralty,0,0,0,0,27.7,33,24.8,7.9,32
2017-04-28,Admiralty,na,na,na,na,na,na,na,na,na
2017-04-29,Admiralty,na,na,na,na,na,na,na,na,na
2017-04-30,Admiralty,27.6,25,27.6,27.6,28.5,33.8,25.7,5.8,35.3
2017-05-01,Admiralty,0,0,0,0,28.9,33.7,26,5,22.3
2017-05-02,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-03,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-04,Admiralty,0,0,0,0,28.7,32,26.7,5,23.8
2017-05-05,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-06,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-07,Admiralty,0.2,0.2,0.2,0.2,27.7,30.9,25.9,6.1,31
2017-05-08,Admiralty,0,0,0,0,28.4,31.7,25.6,6.8,24.1
2017-05-09,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-10,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-11,Admiralty,0,0,0,0,28.1,31.8,25.3,6.1,21.6
2017-05-12,Admiralty,0,0,0,0,28.6,31.5,26,6.5,36
2017-05-13,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-14,Admiralty,4.8,4.6,4.8,4.8,na,na,na,7.6,25.2
2017-05-15,Admiralty,12.4,11.4,11.6,11.8,28.1,31.5,24.9,6.1,44.6
2017-05-16,Admiralty,1.8,1.8,1.8,1.8,28.9,32.8,27,5.8,33.8
2017-05-17,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-18,Admiralty,0,0,0,0,na,na,na,7.9,40
2017-05-19,Admiralty,0.2,0.2,0.2,0.2,29.6,32.9,27.9,5.8,25.9
2017-05-20,Admiralty,0,0,0,0,29.9,34.1,28,5.4,28.4
2017-05-21,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-22,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-23,Admiralty,1.6,1.6,1.6,1.6,na,33.5,27.2,6.5,31.3
2017-05-24,Admiralty,29,12,14.6,23.8,26.4,29.2,23.3,6.5,46.1
2017-05-25,Admiralty,0,0,0,0,28.1,32.1,25.1,6.8,32.8
2017-05-26,Admiralty,na,na,na,na,na,na,na,na,na
2017-05-27,Admiralty,1.2,0.6,0.6,1,27.5,32.9,25.5,5.8,43.9
2017-05-28,Admiralty,0,0,0,0,28.9,31.8,26,5.8,20.9
2017-05-29,Admiralty,2.6,2.2,2.6,2.6,na,na,na,6.5,32.8
2017-05-30,Admiralty,12,5.2,5.6,10.6,26.6,30.2,23.2,6.5,44.6
2017-05-31,Admiralty,42,33.2,36.4,38,28.1,34.7,23,6.8,53.3
2017-06-01,Admiralty,6.2,1.8,2.6,4.8,na,na,na,6.1,20.5
2017-06-02,Admiralty,0,0,0,0,29.3,33,27.2,5.4,18.4
2017-06-03,Admiralty,0,0,0,0,30.1,34.3,27.6,6.1,26.3
